time taken,status code,responsebody
47,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":64931,"time":298,"liftID":17},05/03/2023 11:30:30
52,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":63613,"time":255,"liftID":25},05/03/2023 11:30:31
56,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":47313,"time":120,"liftID":10},05/03/2023 11:30:31
50,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":39165,"time":249,"liftID":14},05/03/2023 11:30:31
48,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":49173,"time":177,"liftID":25},05/03/2023 11:30:31
49,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":65531,"time":351,"liftID":35},05/03/2023 11:30:31
49,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":23475,"time":112,"liftID":9},05/03/2023 11:30:31
50,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":42166,"time":153,"liftID":31},05/03/2023 11:30:31
57,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":55309,"time":236,"liftID":8},05/03/2023 11:30:31
55,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":69742,"time":132,"liftID":16},05/03/2023 11:30:31
51,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":29176,"time":5,"liftID":29},05/03/2023 11:30:31
54,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":64556,"time":217,"liftID":18},05/03/2023 11:30:31
51,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":30431,"time":57,"liftID":1},05/03/2023 11:30:31
53,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":65800,"time":48,"liftID":5},05/03/2023 11:30:31
55,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":49375,"time":8,"liftID":10},05/03/2023 11:30:31
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":28665,"time":93,"liftID":15},05/03/2023 11:30:31
53,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":75963,"time":267,"liftID":3},05/03/2023 11:30:31
56,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":71892,"time":224,"liftID":15},05/03/2023 11:30:31
50,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":10652,"time":316,"liftID":33},05/03/2023 11:30:31
52,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":48960,"time":178,"liftID":19},05/03/2023 11:30:32
47,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":88308,"time":158,"liftID":25},05/03/2023 11:30:32
47,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":49443,"time":172,"liftID":33},05/03/2023 11:30:32
48,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":44853,"time":278,"liftID":22},05/03/2023 11:30:32
49,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":13402,"time":210,"liftID":14},05/03/2023 11:30:32
50,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":76723,"time":352,"liftID":13},05/03/2023 11:30:32
52,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":91649,"time":195,"liftID":9},05/03/2023 11:30:32
53,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":40239,"time":132,"liftID":17},05/03/2023 11:30:32
54,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":88714,"time":5,"liftID":32},05/03/2023 11:30:32
54,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":31452,"time":349,"liftID":2},05/03/2023 11:30:32
48,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":53852,"time":309,"liftID":8},05/03/2023 11:30:32
49,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":94583,"time":17,"liftID":36},05/03/2023 11:30:32
47,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":34523,"time":199,"liftID":28},05/03/2023 11:30:32
50,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":15143,"time":34,"liftID":34},05/03/2023 11:30:32
49,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":20915,"time":48,"liftID":18},05/03/2023 11:30:32
50,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":26616,"time":182,"liftID":17},05/03/2023 11:30:32
53,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":49029,"time":188,"liftID":32},05/03/2023 11:30:32
52,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":63651,"time":202,"liftID":13},05/03/2023 11:30:32
54,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":3671,"time":157,"liftID":23},05/03/2023 11:30:32
52,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":55646,"time":13,"liftID":40},05/03/2023 11:30:33
50,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":78872,"time":214,"liftID":32},05/03/2023 11:30:33
50,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":90842,"time":177,"liftID":1},05/03/2023 11:30:33
58,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":50888,"time":122,"liftID":27},05/03/2023 11:30:33
55,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":74154,"time":62,"liftID":6},05/03/2023 11:30:33
68,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":9819,"time":67,"liftID":30},05/03/2023 11:30:33
52,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":96127,"time":138,"liftID":15},05/03/2023 11:30:33
57,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":19264,"time":262,"liftID":14},05/03/2023 11:30:33
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":7815,"time":284,"liftID":28},05/03/2023 11:30:33
50,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":21210,"time":12,"liftID":15},05/03/2023 11:30:33
48,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":6159,"time":233,"liftID":35},05/03/2023 11:30:33
56,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":71618,"time":275,"liftID":39},05/03/2023 11:30:33
49,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":71886,"time":118,"liftID":19},05/03/2023 11:30:33
51,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":89413,"time":318,"liftID":3},05/03/2023 11:30:33
49,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":30765,"time":166,"liftID":35},05/03/2023 11:30:33
55,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":46102,"time":27,"liftID":40},05/03/2023 11:30:33
51,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":84155,"time":39,"liftID":31},05/03/2023 11:30:33
63,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":64647,"time":241,"liftID":12},05/03/2023 11:30:33
49,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":67470,"time":328,"liftID":19},05/03/2023 11:30:34
47,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":13931,"time":32,"liftID":8},05/03/2023 11:30:34
51,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":35118,"time":79,"liftID":3},05/03/2023 11:30:34
50,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":97091,"time":65,"liftID":36},05/03/2023 11:30:34
50,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":97107,"time":62,"liftID":8},05/03/2023 11:30:34
47,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":49858,"time":85,"liftID":36},05/03/2023 11:30:34
46,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":1570,"time":83,"liftID":9},05/03/2023 11:30:34
47,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":39775,"time":57,"liftID":20},05/03/2023 11:30:34
49,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":34074,"time":37,"liftID":28},05/03/2023 11:30:34
48,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":26067,"time":315,"liftID":9},05/03/2023 11:30:34
48,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":56956,"time":276,"liftID":37},05/03/2023 11:30:34
52,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":8719,"time":7,"liftID":8},05/03/2023 11:30:34
48,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":23773,"time":252,"liftID":11},05/03/2023 11:30:34
48,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":96329,"time":258,"liftID":24},05/03/2023 11:30:34
48,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":77906,"time":274,"liftID":18},05/03/2023 11:30:34
52,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":26771,"time":282,"liftID":39},05/03/2023 11:30:34
51,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":24878,"time":21,"liftID":24},05/03/2023 11:30:34
51,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":96422,"time":311,"liftID":4},05/03/2023 11:30:34
98,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":5090,"time":203,"liftID":40},05/03/2023 11:30:34
57,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":49144,"time":108,"liftID":32},05/03/2023 11:30:35
55,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":5728,"time":350,"liftID":15},05/03/2023 11:30:35
53,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":51701,"time":196,"liftID":2},05/03/2023 11:30:35
51,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":55211,"time":270,"liftID":12},05/03/2023 11:30:35
51,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":85914,"time":84,"liftID":36},05/03/2023 11:30:35
49,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":57109,"time":256,"liftID":25},05/03/2023 11:30:35
49,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":39550,"time":146,"liftID":24},05/03/2023 11:30:35
53,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":43165,"time":313,"liftID":2},05/03/2023 11:30:35
50,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":12491,"time":341,"liftID":19},05/03/2023 11:30:35
53,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":29280,"time":140,"liftID":11},05/03/2023 11:30:35
51,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":70482,"time":343,"liftID":34},05/03/2023 11:30:35
54,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":8885,"time":202,"liftID":6},05/03/2023 11:30:35
65,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":70009,"time":122,"liftID":32},05/03/2023 11:30:35
52,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":5400,"time":140,"liftID":36},05/03/2023 11:30:35
50,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":68996,"time":226,"liftID":14},05/03/2023 11:30:35
53,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":94776,"time":320,"liftID":38},05/03/2023 11:30:35
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":88236,"time":284,"liftID":18},05/03/2023 11:30:35
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":63275,"time":268,"liftID":4},05/03/2023 11:30:35
53,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":10872,"time":233,"liftID":11},05/03/2023 11:30:36
53,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":86401,"time":167,"liftID":17},05/03/2023 11:30:36
50,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":65291,"time":313,"liftID":12},05/03/2023 11:30:36
50,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":74133,"time":239,"liftID":19},05/03/2023 11:30:36
51,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":42641,"time":300,"liftID":2},05/03/2023 11:30:36
48,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":56059,"time":262,"liftID":7},05/03/2023 11:30:36
50,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":50417,"time":233,"liftID":7},05/03/2023 11:30:36
51,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":71438,"time":131,"liftID":30},05/03/2023 11:30:36
67,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":79316,"time":150,"liftID":17},05/03/2023 11:30:36
52,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":90721,"time":320,"liftID":29},05/03/2023 11:30:36
51,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":77866,"time":53,"liftID":37},05/03/2023 11:30:36
51,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":18893,"time":198,"liftID":33},05/03/2023 11:30:36
49,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":20535,"time":135,"liftID":17},05/03/2023 11:30:36
52,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":57304,"time":150,"liftID":18},05/03/2023 11:30:36
51,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":16727,"time":221,"liftID":9},05/03/2023 11:30:36
52,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":53249,"time":63,"liftID":12},05/03/2023 11:30:36
52,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":76376,"time":267,"liftID":24},05/03/2023 11:30:36
51,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":34916,"time":179,"liftID":20},05/03/2023 11:30:36
52,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":91254,"time":227,"liftID":31},05/03/2023 11:30:36
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":62922,"time":103,"liftID":2},05/03/2023 11:30:37
58,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":93322,"time":150,"liftID":39},05/03/2023 11:30:37
51,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":5210,"time":151,"liftID":25},05/03/2023 11:30:37
51,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":62969,"time":312,"liftID":34},05/03/2023 11:30:37
53,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":76090,"time":332,"liftID":28},05/03/2023 11:30:37
62,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":71887,"time":87,"liftID":10},05/03/2023 11:30:37
51,200,{"resortID":6,"seasonID":"2022","dayID":"1","skierID":92005,"time":63,"liftID":13},05/03/2023 11:30:37
52,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":47089,"time":56,"liftID":5},05/03/2023 11:30:37
60,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":54610,"time":142,"liftID":5},05/03/2023 11:30:37
52,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":43669,"time":145,"liftID":5},05/03/2023 11:30:37
49,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":78489,"time":105,"liftID":12},05/03/2023 11:30:37
51,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":93171,"time":27,"liftID":11},05/03/2023 11:30:37
49,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":58907,"time":259,"liftID":29},05/03/2023 11:30:37
51,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":88465,"time":108,"liftID":37},05/03/2023 11:30:37
53,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":3640,"time":149,"liftID":1},05/03/2023 11:30:37
56,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":92743,"time":2,"liftID":27},05/03/2023 11:30:37
50,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":72304,"time":164,"liftID":17},05/03/2023 11:30:37
46,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":99646,"time":28,"liftID":4},05/03/2023 11:30:37
47,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":32404,"time":130,"liftID":18},05/03/2023 11:30:38
50,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":1470,"time":122,"liftID":23},05/03/2023 11:30:38
49,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":58596,"time":282,"liftID":30},05/03/2023 11:30:38
49,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":38089,"time":288,"liftID":26},05/03/2023 11:30:38
52,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":32026,"time":217,"liftID":24},05/03/2023 11:30:38
53,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":54594,"time":266,"liftID":12},05/03/2023 11:30:38
54,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":56373,"time":38,"liftID":37},05/03/2023 11:30:38
50,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":5439,"time":237,"liftID":16},05/03/2023 11:30:38
48,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":71565,"time":110,"liftID":40},05/03/2023 11:30:38
46,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":61885,"time":161,"liftID":33},05/03/2023 11:30:38
49,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":37996,"time":94,"liftID":31},05/03/2023 11:30:38
48,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":9043,"time":11,"liftID":22},05/03/2023 11:30:38
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":89215,"time":176,"liftID":34},05/03/2023 11:30:38
51,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":26121,"time":104,"liftID":32},05/03/2023 11:30:38
54,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":62350,"time":174,"liftID":8},05/03/2023 11:30:38
53,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":93685,"time":336,"liftID":17},05/03/2023 11:30:38
55,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":43684,"time":55,"liftID":8},05/03/2023 11:30:38
49,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":69759,"time":288,"liftID":11},05/03/2023 11:30:38
81,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":66824,"time":135,"liftID":8},05/03/2023 11:30:38
67,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":48304,"time":234,"liftID":28},05/03/2023 11:30:39
108,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":90184,"time":259,"liftID":28},05/03/2023 11:30:39
48,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":80035,"time":354,"liftID":13},05/03/2023 11:30:39
47,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":80687,"time":21,"liftID":2},05/03/2023 11:30:39
46,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":85249,"time":87,"liftID":3},05/03/2023 11:30:39
49,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":32356,"time":311,"liftID":36},05/03/2023 11:30:39
54,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":43451,"time":329,"liftID":4},05/03/2023 11:30:39
62,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":49224,"time":243,"liftID":12},05/03/2023 11:30:39
232,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":18183,"time":241,"liftID":28},05/03/2023 11:30:39
57,200,{"resortID":3,"seasonID":"2022","dayID":"1","skierID":95482,"time":85,"liftID":19},05/03/2023 11:30:39
51,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":53044,"time":5,"liftID":24},05/03/2023 11:30:39
55,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":99832,"time":69,"liftID":22},05/03/2023 11:30:39
59,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":21391,"time":296,"liftID":31},05/03/2023 11:30:39
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":79485,"time":293,"liftID":29},05/03/2023 11:30:40
73,200,{"resortID":10,"seasonID":"2022","dayID":"1","skierID":8124,"time":342,"liftID":20},05/03/2023 11:30:40
60,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":43485,"time":206,"liftID":16},05/03/2023 11:30:40
59,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":12531,"time":111,"liftID":14},05/03/2023 11:30:40
87,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":26748,"time":111,"liftID":7},05/03/2023 11:30:40
49,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":20276,"time":290,"liftID":23},05/03/2023 11:30:40
49,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":74048,"time":302,"liftID":28},05/03/2023 11:30:40
50,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":11985,"time":341,"liftID":18},05/03/2023 11:30:40
52,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":83960,"time":117,"liftID":32},05/03/2023 11:30:40
49,200,{"resortID":8,"seasonID":"2022","dayID":"1","skierID":92437,"time":119,"liftID":5},05/03/2023 11:30:40
49,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":30502,"time":67,"liftID":22},05/03/2023 11:30:40
49,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":1371,"time":19,"liftID":14},05/03/2023 11:30:40
46,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":95903,"time":339,"liftID":26},05/03/2023 11:30:40
48,200,{"resortID":9,"seasonID":"2022","dayID":"1","skierID":18743,"time":161,"liftID":35},05/03/2023 11:30:40
50,200,{"resortID":7,"seasonID":"2022","dayID":"1","skierID":27906,"time":35,"liftID":14},05/03/2023 11:30:40
49,200,{"resortID":1,"seasonID":"2022","dayID":"1","skierID":18153,"time":171,"liftID":34},05/03/2023 11:30:40
51,200,{"resortID":4,"seasonID":"2022","dayID":"1","skierID":38372,"time":228,"liftID":25},05/03/2023 11:30:40
49,200,{"resortID":5,"seasonID":"2022","dayID":"1","skierID":58624,"time":129,"liftID":2},05/03/2023 11:30:40
49,200,{"resortID":2,"seasonID":"2022","dayID":"1","skierID":29612,"time":334,"liftID":16},05/03/2023 11:30:41
